Code,is_lending
65610,False
65620,True
65630,True
65640,False
65660,True
65680,False
65700,True
65710,False
65720,True
65730,False
65740,False
65770,False
65780,False
65790,False
65800,True
65840,True
65860,True
65880,True
65900,True
65920,True
65940,True
65960,False
65970,False
65990,False
66120,False
66130,False
66140,True
66150,True
66160,False
66170,True
66190,True
66200,True
66220,True
66250,True
66260,False
66270,False
66290,True
66300,True
66320,True
66330,True
66340,True
66350,True
66370,False
66380,True
66430,True
66440,True
66450,True
66470,False
66480,False
66510,True
66520,True
66530,True
66540,True
66560,True
66580,False
66590,True
66620,False
66630,False
66640,True
66660,False
66680,False
66740,True
66750,True
66760,True
66770,False
66780,False
66940,False
66960,False
66990,False
67010,True
67020,True
67030,True
67060,True
67070,True
67180,True
67210,False
67230,True
67240,True
67270,True
67280,True
67300,True
67310,False
67360,True
67370,True
67400,False
67410,True
67420,True
67430,False
67440,True
67450,True
67480,True
67500,True
67520,True
67530,True
67540,True
67570,False
67580,True
67620,True
67630,True
67680,True
67690,False
67700,True
67710,True
67720,False
67750,False
67760,False
67770,False
67780,True
67790,False
67850,True
67860,False
67870,True
67880,True
67940,True
67970,False
67980,True
68000,True
68030,True
68040,True
68060,True
68070,True
68090,True
68100,True
68140,True
68170,True
68190,False
68200,True
68220,False
68230,True
68240,False
68320,False
68340,True
68350,False
68360,False
68370,False
68380,False
68400,False
68410,True
68440,True
68450,True
68480,True
68490,True
68500,True
68530,True
68550,True
68560,True
68570,True
68580,False
68590,True
68610,True
68620,False
68630,False
68640,False
68660,True
68670,False
68690,True
68700,False
68710,True
68740,True
68750,True
68770,True
68820,True
68880,True
68900,True
68940,False
68970,False
68980,False
68990,False
69020,True
69040,False
69050,True
69070,False
69080,True
69120,False
69140,True
69150,True
69180,False
69190,True
69200,True
69230,True
69250,True
69260,True
69270,False
69280,False
69290,True
69320,True
69410,True
69420,False
69430,False
69460,False
69470,True
69510,True
69520,True
69540,True
69550,False
69580,True
69600,True
69610,True
69620,True
69630,True
69640,False
69650,True
69660,True
69690,True
69710,True
69760,True
69770,False
69810,True
69820,False
69860,True
69880,True
69890,True
69930,True
69940,True
69950,True
69960,True
69970,True
69980,True
69990,True
70030,True
70040,True
70110,True
70120,True
70130,True
70140,True
70180,False
70210,False
70220,True
70300,True
70310,False
70330,True
70340,False
70350,True
70360,False
70370,False
70380,False
70390,True
70400,False
70410,False
70420,False
70430,False
70440,False
70460,False
70470,True
70480,True
70490,True
70500,False
70570,False
70580,False
70590,True
70600,True
70610,True
70620,False
70630,False
70640,False
70650,True
70660,False
70680,True
70690,False
70710,True
70720,False
70730,False
70740,False
70750,False
70770,False
70780,False
70790,False
70800,False
70820,False
70830,False
70840,False
70850,True
70870,True
70890,False
70900,False
70910,False
70930,False
70940,True
70950,False
70960,True
70970,False
71020,True
71100,True
71110,False
71120,False
71140,False
71150,False
71190,True
71200,False
71220,True
71260,False
71270,False
71280,True
71290,False
71300,True
71310,False
71330,False
71340,True
71350,True
71380,False
71400,False
71480,True
71500,True
71570,True
71610,True
71620,False
71640,True
71670,True
71720,True
71730,True
71750,False
71770,False
71800,True
71810,True
71820,True
71830,True
71840,True
71850,False
71860,True
71870,True
71890,True
71910,True
71920,True
71960,False
71980,True
71990,True
72010,True
72020,True
72030,True
72080,False
72110,True
72120,True
72130,True
72140,True
72150,False
72170,False
72180,False
72190,False
72200,True
72220,True
72240,True
72260,True
72280,False
72310,True
72350,False
72360,True
72380,True
72390,True
72400,True
72410,True
72420,True
72440,True
72450,True
72460,True
72470,False
72540,False
72550,False
72560,True
72590,True
72610,True
72640,False
72650,False
72660,True
72670,True
72690,True
72700,True
72710,False
72720,True
72730,False
72760,True
72770,True
72780,True
72790,True
72800,True
72820,True
72830,True
72840,False
72870,True
72910,True
72920,False
72940,True
72960,True
72970,False
72990,False
73050,True
73090,True
73130,True
73140,False
73180,False
73200,False
73220,True
73250,False
73260,False
73270,True
73370,True
73430,False
73450,False
73470,True
73500,True
73510,False
73520,False
73530,False
73540,True
73560,True
73570,False
73580,False
73590,False
73600,False
73610,False
73620,False
73630,False
73660,True
73670,False
73680,True
73690,False
73700,True
73710,True
73720,True
73730,True
73740,False
73750,False
73760,False
73770,False
73780,True
73800,True
73810,True
73830,True
73840,True
73880,True
73890,True
73990,False
74090,False
74120,True
74130,False
74140,True
74160,True
74170,True
74190,True
74210,True
74220,False
74260,False
74270,True
74330,True
74340,False
74350,False
74380,True
74420,True
74430,True
74440,False
74460,False
74470,True
74530,True
74560,True
74580,True
74590,True
74600,True
74610,False
74620,False
74630,True
74640,False
74660,True
74720,True
74750,True
74760,True
74770,False
74800,True
74810,False
74820,True
74830,True
74860,False
74870,True
74900,False
74940,True
75010,False
75020,False
75040,True
75050,False
75060,True
75080,True
75090,False
75100,True
75120,True
75130,True
75140,False
75160,True
75200,False
75210,False
75220,True
75230,True
75240,True
75250,True
75270,False
75310,False
75320,True
75370,True
75380,True
75390,True
75440,True
75450,True
75500,True
75505,False
75510,True
75520,True
75540,True
75550,False
75610,True
75620,False
75640,True
75650,False
75670,False
75700,True
75710,True
75750,True
75780,False
75810,True
75850,False
75900,False
75930,True
75950,True
75960,False
75990,True
76000,True
76010,False
76020,True
76030,True
76040,False
76060,True
76070,True
76080,True
76090,True
76100,True
76110,True
76130,True
76140,False
76150,True
76160,True
76190,True
76210,False
76240,False
76250,True
76280,True
76300,True
76340,False
76360,False
76370,True
76380,True
76400,True
76430,False
76460,False
76490,True
76700,False
76730,False
76740,False
76770,False
76780,True
76790,True
76820,False
76830,False
76850,False
76860,True
76870,False
76890,False
76920,False
76940,False
76950,False
76980,False
76990,False
77010,True
77020,True
77070,True
77090,False
77110,False
77130,False
77150,True
77160,True
77170,True
77190,False
77210,True
77220,False
77230,True
77250,True
77260,True
77270,True
77290,True
77300,True
77310,True
77330,True
77340,True
77350,True
77400,True
77410,True
77430,True
77440,True
77450,True
77460,True
77470,True
77490,False
77510,True
77520,True
77600,False
77620,True
77690,True
77710,False
77740,True
77750,False
77760,False
77770,False
77790,True
77800,True
77810,False
77820,True
77910,False
77920,False
77930,False
77940,False
77950,True
78000,False
78030,True
78040,False
78050,True
78060,True
78070,False
78080,False
78090,False
78100,True
78110,True
78120,True
78130,False
78140,True
78150,False
78180,True
78190,True
78200,True
78210,True
78220,True
78230,True
78260,True
78270,False
78310,False
78320,True
78330,True
78360,False
78370,True
78390,True
78400,True
78410,False
78440,True
78460,True
78470,False
78490,False
78500,False
78510,False
78560,True
78570,False
78590,True
78600,True
78630,False
78640,True
78650,False
78670,True
78680,True
78710,False
78720,False
78740,True
78750,False
78770,False
78780,False
78790,True
78830,False
78850,True
78860,False
78870,False
78880,True
78930,True
78960,False
78970,True
78980,True
79010,False
79020,False
79060,True
79080,False
79110,True
79120,True
79140,True
79150,True
79160,True
79170,True
79180,False
79190,True
79210,True
79270,True
79280,False
79310,True
79320,False
79360,True
79370,True
79380,False
79390,False
79420,True
79430,True
79440,True
79460,False
79470,True
79490,True
79510,True
79520,True
79530,False
79550,True
79560,True
79570,False
79620,True
79630,True
79650,True
79660,True
79700,True
79710,True
79720,True
79740,True
79750,True
79760,True
79790,True
79800,False
79810,True
79830,False
79840,True
79850,False
79860,False
79870,True
79880,True
79890,True
79900,True
79910,True
79920,False
79940,True
79950,True
79970,False
80010,True
80020,True
80050,True
80060,True
80070,True
80080,True
80110,True
80120,True
80130,True
80140,True
80150,True
80160,True
80180,True
80200,True
80220,True
80230,True
80250,False
80290,True
80300,True
80310,True
80320,True
80350,True
80370,True
80390,True
80400,False
80410,True
80430,True
80450,False
80460,True
80500,True
80510,True
80520,True
80530,True
80560,True
80570,True
80580,True
80590,True
80600,True
80610,True
80650,True
80660,True
80700,True
80740,True
80750,True
80760,True
80770,True
80780,True
80790,True
80810,False
80840,True
80850,False
80860,True
80880,True
80890,True
80910,True
80930,True
80950,True
80970,True
80980,True
81010,True
81030,True
81040,False
81050,False
81070,True
81110,True
81130,True
81150,True
81170,True
81180,True
81190,False
81230,False
81250,True
81270,True
81290,True
81300,True
81310,True
81320,True
81330,True
81350,False
81360,True
81370,True
81380,False
81390,True
81410,True
81420,True
81430,False
81440,False
81470,False
81500,True
81510,True
81520,False
81530,True
81540,True
81570,True
81580,True
81590,True
81600,True
81630,True
81650,True
81660,False
81670,True
81730,True
81740,True
81790,True
81810,False
81850,True
81940,True
81980,False
82000,True
82020,True
82030,True
82070,False
82140,True
82170,True
82180,True
82190,True
82250,False
82260,False
82270,True
82300,True
82330,True
82370,True
82420,True
82440,True
82470,False
82520,True
82530,True
82540,True
82550,True
82600,True
82670,True
82730,True
82750,True
82760,True
82780,True
82810,True
82820,True
82830,False
82850,True
82910,True
83010,False
83030,True
83040,True
83060,True
83080,True
83090,True
83160,True
83310,True
83340,True
83360,True
83370,True
83380,True
83410,True
83430,True
83440,True
83450,True
83460,True
83490,True
83540,True
83580,True
83590,True
83600,True
83610,True
83620,True
83640,True
83650,True
83660,True
83670,True
83680,True
83700,True
83770,True
83810,True
83830,True
83860,True
83870,True
83880,True
83920,True
83930,True
83950,True
83990,True
84100,True
84110,True
84160,True
84180,True
84210,True
84240,True
84250,True
84390,True
84730,True
85080,True
85110,True
85180,False
85220,True
85240,True
85370,True
85410,True
85420,True
85440,True
85500,True
85510,True
85580,True
85620,True
85630,True
85660,True
85700,True
85720,True
85840,True
85850,True
85910,True
85930,True
85950,True
85960,True
86000,True
86010,True
86040,True
86090,True
86130,True
86140,True
86160,True
86170,True
86220,True
86240,True
86280,True
86300,True
86970,True
86980,True
86990,True
87000,False
87040,True
87050,True
87060,True
87070,True
87080,True
87130,True
87140,True
87150,True
87250,True
87290,True
87370,False
87390,True
87420,True
87460,False
87470,False
87500,True
87660,True
87690,True
87710,True
87720,False
87830,False
87890,True
87930,True
87950,True
87980,False
88010,True
88020,True
88030,True
88040,True
88180,True
88300,True
88350,True
88360,False
88410,True
88440,True
88480,True
88500,True
88600,True
88640,False
88690,True
88710,True
88760,True
88770,True
88810,True
88870,True
88910,False
88920,True
88940,True
88970,True
88980,False
89040,True
89080,True
89120,True
89140,True
89170,True
89180,False
89190,True
89200,True
89230,True
89270,True
89280,True
89290,False
89310,True
89340,True
89350,True
89380,False
89440,False
89450,False
89460,False
89510,True
89520,True
89530,True
89540,True
89550,True
89560,True
89570,True
89580,True
89600,True
89610,True
89630,True
89640,True
89660,True
89670,True
89680,True
89720,True
89750,True
89760,True
89770,True
89790,False
89840,True
89850,True
89860,True
89870,True
89950,False
89960,True
89990,True
90010,True
90030,True
90050,True
90060,True
90070,True
90080,True
90090,True
90100,True
90120,False
90200,True
90210,True
90220,True
90230,True
90240,True
90250,True
90280,True
90290,False
90310,True
90330,True
90340,False
90360,False
90370,True
90390,True
90410,True
90420,True
90440,True
90450,True
90460,True
90480,True
90490,False
90510,False
90520,True
90570,False
90590,True
90630,False
90640,True
90650,True
90680,True
90690,True
90720,True
90730,False
90740,True
90750,True
90760,True
90810,True
90820,False
90830,True
90870,False
90900,True
91010,True
91040,True
91070,True
91100,True
91150,False
91190,True
91270,False
91300,True
91420,True
91430,True
91450,True
91470,True
91580,True
91590,False
91600,True
91620,False
91630,False
91650,False
91660,False
91680,False
91710,False
91730,False
91930,False
92010,True
92015,False
92020,True
92025,False
92040,False
92060,False
92110,False
92120,False
92130,False
92140,False
92150,False
92160,True
92180,True
92190,True
92200,False
92210,False
92230,False
92250,False
92270,True
92290,True
92330,True
92350,False
92360,False
92370,False
92380,False
92400,False
92410,False
92420,False
92440,False
92450,False
92460,False
92470,True
92480,False
92490,False
92500,False
92510,False
92520,False
92530,False
92540,False
92560,False
92570,False
92580,False
92590,False
92620,True
92640,True
92650,False
92670,True
92680,True
92700,True
92710,False
92720,False
92730,True
92740,True
92780,True
92790,True
92820,False
92840,False
92850,False
92860,True
93010,True
93020,True
93030,True
93040,True
93050,True
93060,True
93070,True
93080,True
93100,True
93110,False
93120,True
93130,False
93190,True
93220,False
93240,True
93250,False
93260,False
93270,False
93300,False
93310,False
93320,True
93360,True
93370,False
93390,False
93400,False
93410,False
93420,False
93430,False
93440,False
93450,False
93460,False
93470,True
93480,False
93510,True
93530,False
93550,False
93600,False
93610,False
93620,False
93630,False
93640,True
93650,False
93660,True
93670,False
93680,True
93690,True
93760,True
93800,True
93810,False
93850,True
93990,False
94010,True
94040,True
94050,True
94090,True
94120,True
94130,True
94140,True
94160,True
94170,True
94180,True
94190,True
94210,False
94230,True
94240,True
94250,False
94280,True
94320,True
94330,True
94340,True
94345,False
94346,False
94350,True
94360,True
94380,True
94390,True
94410,True
94440,False
94450,True
94460,False
94490,True
94500,True
94660,True
94670,True
94680,True
94700,True
94740,True
94750,True
94760,False
94780,False
95010,True
95020,True
95030,True
95040,True
95050,True
95060,True
95070,True
95080,True
95090,True
95110,True
95130,True
95140,False
95170,True
95190,True
95310,True
95320,True
95330,True
95340,True
95350,True
95360,True
95370,False
95390,True
95430,True
95510,True
95520,True
95530,True
95540,False
95560,False
95570,False
95580,False
95600,True
95610,False
95620,False
95630,False
95640,False
95650,False
96010,True
96020,True
96030,True
96050,True
96100,True
96120,False
96160,True
96190,True
96210,True
96220,True
96250,False
96270,True
96280,True
96290,False
96320,False
96330,True
96350,False
96360,False
96390,False
96400,False
96440,True
96470,False
96510,True
96560,True
96580,False
96610,False
96630,True
96720,True
96780,True
96820,True
96840,True
96850,False
96860,False
96870,True
96920,True
96970,True
96980,False
96990,True
97010,False
97020,True
97040,False
97060,True
97080,True
97090,True
97130,True
97150,True
97160,True
97200,False
97220,True
97230,False
97260,False
97290,True
97310,False
97330,False
97350,True
97390,False
97400,True
97420,True
97430,True
97440,True
97460,True
97530,False
97550,True
97570,True
97590,True
97600,True
97610,False
97630,True
97650,True
97660,True
97670,False
97680,False
97690,False
97780,False
97800,False
97820,False
97880,True
97900,True
97910,False
97930,True
97950,True
97990,False
98120,False
98160,False
98180,True
98200,False
98230,False
98240,True
98270,False
98280,True
98300,True
98310,True
98320,True
98350,True
98370,True
98420,True
98430,True
98450,False
98460,False
98500,True
98530,False
98540,True
98560,True
98570,True
98610,True
98690,True
98720,True
98760,False
98780,False
98800,False
98820,True
98850,True
98870,True
98880,False
98890,True
98900,False
98950,False
98960,True
99000,True
99020,True
99030,True
99040,False
99060,False
99080,False
99130,True
99140,False
99280,True
99290,False
99300,True
99320,True
99340,True
99360,True
99410,False
99460,True
99480,True
99500,False
99550,False
99560,True
99590,True
99600,True
99620,True
99690,True
99720,True
99730,False
99740,True
99780,False
99790,True
99800,True
99820,True
99830,True
99840,True
99860,False
99870,True
99890,True
99900,True
99910,True
99930,False
99940,True
99960,True
99970,True
